ship_id,trx_id,space,speed,skill,defence,attack,morale,price
12416,23934,12,5,13,14,14,10,0.115
19938,23941,10,9,15,12,15,8,0.17
28482,23943,12,12,5,13,11,11,0.12
6764,23959,8,6,7,13,10,8,0.078
10880,23961,12,11,8,7,10,9,0.119
33940,23965,11,16,13,12,16,6,0.204
9808,23966,11,5,11,13,12,13,0.17
52487,23967,15,6,16,7,7,10,0.15
2571,23970,10,13,15,12,8,11,0.12
25374,23973,9,14,12,14,7,8,0.084
23408,23983,9,7,7,10,7,8,0.085
24593,23988,12,9,9,10,10,10,0.13
14981,23999,5,8,11,14,10,13,0.019
10030,24003,11,9,8,5,8,6,0.078
2910,24005,5,13,10,6,11,13,0.093
52530,24011,11,13,5,7,6,11,0.077
25270,24013,16,13,6,13,13,13,0.2
21852,24015,6,15,14,14,7,9,0.1
18134,24016,15,13,9,12,14,11,0.099
6746,24018,8,13,7,10,7,10,0.08
27353,24020,12,16,14,13,8,11,0.24
48197,24022,7,15,12,11,5,8,0.073
6783,24024,7,14,6,11,5,7,0.077
43824,24025,11,10,8,9,8,8,0.095
16431,24032,13,13,12,13,13,10,0.24
26628,24033,11,15,14,11,12,11,0.27
22264,24036,7,8,7,9,6,5,0.042
16059,24037,14,9,10,8,14,9,0.13
10462,24038,10,15,13,14,6,14,0.125
34974,24040,11,12,14,7,14,12,0.22
8226,24041,6,11,14,7,10,11,0.11
35692,24045,11,15,13,10,9,14,0.199
14165,24054,5,15,5,9,14,11,0.09
12735,24062,12,8,10,10,9,6,0.085
6752,24067,6,15,9,14,13,9,0.15
4932,24070,11,7,5,9,6,8,0.085
18129,24074,8,10,9,5,13,11,0.082
22757,24078,13,15,14,5,14,5,0.1
8439,24090,6,5,13,11,12,14,0.119
25080,24091,12,13,13,10,7,9,0.12
1376,24092,10,13,13,11,6,12,0.1
17963,24094,9,15,11,12,5,14,0.1
18197,24095,12,11,12,12,13,10,0.27
43977,24104,15,15,6,14,6,13,0.138
28634,24111,12,13,10,14,14,10,0.09
3828,24116,5,15,9,9,6,5,0.077
15019,24120,15,13,13,6,7,10,0.14
20519,24125,5,15,10,12,6,10,0.09
48197,24127,7,15,12,11,5,8,0.072
13437,24129,15,15,14,10,7,13,0.14
17740,24131,14,9,12,5,9,13,0.15
17103,24136,12,9,8,7,12,7,0.1
19853,24146,11,13,6,9,6,13,0.1
19893,24153,11,11,5,14,10,8,0.1
13470,24157,9,15,13,13,8,9,0.11
14162,24158,12,11,5,9,11,7,0.1
6745,24159,10,5,9,5,6,5,0.08
3134,24163,12,10,9,5,6,13,0.09
28634,24168,12,13,10,14,14,10,0.164
12186,24177,8,13,7,9,7,5,0.09
22757,24180,13,15,14,5,14,5,0.123
10506,24182,12,5,14,7,14,13,0.095
7654,24183,12,15,8,8,6,8,0.05
22012,24186,15,10,8,7,15,14,0.2
17789,24187,13,7,13,12,14,15,0.49
15486,24190,12,8,15,11,13,11,0.299
14981,24191,5,8,11,14,10,13,0.088
37674,24193,8,14,12,7,5,14,0.1
7215,24201,6,10,6,9,8,9,0.07
13352,24203,9,6,6,11,7,12,0.09
20383,24205,6,12,13,10,11,7,0.08
25033,24206,11,9,11,13,5,13,0.12
24440,24210,8,5,11,14,8,5,0.095
36647,24211,8,5,10,5,8,13,0.086
24666,24212,10,15,5,11,5,12,0.083
17789,24214,13,7,13,12,14,15,0.7
28634,24217,12,13,10,14,14,10,0.28
3349,24228,10,6,14,12,14,8,0.08
46353,24233,10,9,6,10,13,11,0.12
5213,24237,6,9,5,13,6,8,0.075
198,24238,11,11,6,11,6,13,0.1
10515,24242,5,8,10,14,8,11,0.07
17948,24251,6,15,9,10,14,5,0.08
52494,24255,12,13,15,12,8,7,0.11
5213,24257,6,9,5,13,6,8,0.076
701,24259,5,5,12,15,11,15,0.09
43333,24268,14,12,11,13,10,11,0.3
25483,24270,7,6,11,13,14,9,0.09
33966,24271,12,13,11,9,13,11,0.1
18038,24272,13,15,11,13,6,15,0.127
33897,24273,11,8,15,10,7,11,0.1
15032,24277,6,15,5,8,6,10,0.07
22535,24290,5,10,8,5,11,11,0.1
28195,24293,11,13,6,9,5,14,0.196
41090,24295,14,14,13,9,8,6,0.09
25447,24313,11,12,13,11,14,6,0.065
32154,24317,11,15,13,9,15,11,0.17
3392,24320,7,13,6,9,11,13,0.08
11623,24328,11,9,13,8,14,10,0.2
17622,24338,11,15,5,5,13,14,0.085
39568,24345,11,15,10,14,10,13,0.1
10815,24347,5,12,15,10,13,10,0.089
4647,24348,11,13,6,13,9,5,0.075
28792,24367,8,9,16,15,15,15,0.145
19715,24376,11,8,6,7,12,11,0.1
14775,24379,14,11,12,8,9,12,0.1
9687,24380,15,13,5,14,11,11,0.12
18313,24388,12,12,16,11,6,8,0.08
18313,24390,12,12,16,11,6,8,0.123
52569,24391,12,14,10,11,8,5,0.09
39680,24396,8,10,10,10,13,13,0.1
39382,24398,9,15,14,8,8,13,0.1
25374,24414,9,14,12,14,7,8,0.09
13470,24415,9,15,13,13,8,9,0.09
25493,24416,11,8,6,7,13,7,0.11
7168,24418,14,15,7,12,8,5,0.106
9277,24420,6,15,11,13,5,13,0.09
17479,24421,6,5,6,10,13,7,0.085
10466,24426,5,15,8,14,6,8,0.079
18426,24428,7,12,14,12,11,13,0.1
35561,24429,14,15,9,12,15,13,0.24
8662,24430,13,7,13,5,8,14,0.2
26688,24432,11,13,8,9,7,15,0.09
13375,24434,8,6,5,12,6,8,0.08
2560,24444,10,12,12,9,13,6,0.099
13424,24450,11,12,6,12,9,5,0.079
39568,24451,11,15,10,14,10,13,0.2
52538,24455,13,8,11,7,12,15,0.15
13244,24458,5,15,12,8,6,15,0.09
34976,24459,11,14,6,15,7,7,0.09
22347,24460,8,15,13,7,5,14,0.068
3392,24465,7,13,6,9,11,13,0.094
35717,24466,7,12,10,5,15,14,0.1
22347,24467,8,15,13,7,5,14,0.088
29622,24477,5,15,5,8,6,15,0.065
52582,24480,14,15,9,5,8,8,0.078
16943,24482,15,12,10,8,12,15,0.14
22486,24483,8,12,12,14,15,11,0.2
17852,24484,12,7,13,7,6,15,0.1
28567,24485,15,7,13,12,14,15,0.449
204,24492,15,15,14,9,8,14,0.25
3670,24495,10,6,12,8,14,13,0.08
18309,24496,7,11,7,5,11,5,0.087
3339,24510,14,12,13,5,5,6,0.086
14593,24512,8,11,10,12,7,7,0.09
15529,24517,11,9,6,9,7,9,0.1
7654,24518,12,15,8,8,6,8,0.09
7665,24522,6,15,7,14,13,9,0.12
33085,24533,9,6,6,10,9,13,0.12
22330,24534,6,13,14,6,9,8,0.07
3827,24541,14,14,15,11,9,13,0.53
6657,24546,8,14,14,7,6,11,0.052
39407,24547,9,7,5,11,7,9,0.07
15498,24550,8,12,8,5,13,13,0.18
25383,24551,6,8,10,5,8,5,0.07
6746,24554,8,13,7,10,7,10,0.07
7215,24561,6,10,6,9,8,9,0.05
7215,24563,6,10,6,9,8,9,0.064
22,24568,8,12,13,15,7,13,0.149
10676,24575,14,8,7,12,13,6,0.14
13515,24577,5,15,11,12,12,10,0.09
27833,24579,11,5,13,7,5,15,0.114
18183,24581,12,12,12,15,15,14,0.42
17491,24585,16,16,12,6,10,9,0.25
2963,24588,15,11,11,15,11,10,0.2
12289,24595,8,6,11,9,14,6,0.09
6764,24602,8,6,7,13,10,8,0.089
22452,24603,11,8,13,15,6,14,0.1
8412,24605,12,15,11,14,13,11,0.4
25447,24609,11,12,13,11,14,6,0.14
6657,24614,8,14,14,7,6,11,0.092
28450,24622,7,6,9,11,14,8,0.1
17443,24623,12,11,13,7,12,6,0.09
28792,24624,8,9,16,15,15,15,0.294
2421,24625,9,5,11,11,8,15,0.1
17579,24635,12,9,13,11,7,11,0.11
26584,24639,12,6,8,10,15,9,0.124
21857,24640,11,5,8,8,12,7,0.1
10704,24645,14,8,14,15,5,9,0.085
29249,24646,12,13,6,13,6,11,0.11
14195,24647,9,13,15,10,13,6,0.11
33185,24652,11,11,6,12,7,14,0.13
15800,24653,10,15,13,7,9,7,0.09
33966,24656,12,13,11,9,13,11,0.12
21224,24658,9,13,5,9,5,8,0.06
21224,24659,9,13,5,9,5,8,0.079
2632,24663,5,13,15,13,14,12,0.194
10783,24667,12,13,12,8,6,13,0.12
33779,24679,9,12,12,13,11,14,0.027
6746,24681,8,13,7,10,7,10,0.088
18183,24685,12,12,12,15,15,14,0.6
10597,24687,10,13,15,13,12,14,0.39
16418,24690,15,13,5,10,13,10,0.077
25115,24698,10,10,13,14,11,11,0.18
3394,24700,6,5,8,9,11,7,0.083
39700,24701,5,13,13,5,5,15,0.075
3210,24704,12,16,6,13,14,13,0.3
7665,24705,6,15,7,14,13,9,0.1
3228,24712,6,5,10,14,15,11,0.09
14593,24714,8,11,10,12,7,7,0.08
4336,24718,12,14,11,10,8,15,0.15
22535,24722,5,10,8,5,11,11,0.075
33959,24724,11,15,15,11,11,6,0.073
21539,24729,12,9,13,13,12,15,0.49
22330,24732,6,13,14,6,9,8,0.084
28192,24738,11,11,11,8,13,11,0.3
33966,24744,12,13,11,9,13,11,0.14
26734,24757,5,14,10,14,7,11,0.085
47629,24764,5,13,11,8,9,13,0.06
26734,24767,5,14,10,14,7,11,0.086
11838,24768,8,10,7,10,7,5,0.083
28499,24771,6,13,13,12,12,10,0.081
16153,24773,7,12,8,10,11,5,0.09
13193,24774,5,8,7,10,13,8,0.082
13164,24775,8,13,7,13,7,5,0.082
21992,24785,7,15,9,5,5,12,0.081
28361,24788,12,13,13,11,13,6,0.12
9377,24795,5,11,6,11,9,7,0.09
13515,24796,5,15,11,12,12,10,0.08
15003,24803,13,8,6,6,5,8,0.085
43438,24807,6,5,11,14,12,10,0.1
17570,24810,7,8,13,8,14,13,0.15
16155,24811,15,9,9,14,13,12,0.2
10291,24819,6,12,8,9,13,13,0.13
17819,24828,7,13,10,9,8,5,0.08
10144,24830,9,15,14,14,10,11,0.29
3365,24843,8,5,11,15,6,10,0.088
28316,24846,11,11,11,5,11,6,0.079
35258,24854,12,13,15,11,14,13,0.44
16376,24856,6,15,14,11,9,10,0.1
13515,24864,5,15,11,12,12,10,0.135
18444,24865,14,9,15,6,11,6,0.2
18681,24867,10,8,13,13,10,7,0.05
52558,24871,8,14,13,15,9,13,0.19
35692,24872,11,15,13,10,9,14,0.13
36647,24879,8,5,10,5,8,13,0.076
15549,24880,9,15,15,13,6,10,0.16
13375,24883,8,6,5,12,6,8,0.075
17934,24884,6,12,12,15,8,10,0.02
47629,24887,5,13,11,8,9,13,0.08
16153,24889,7,12,8,10,11,5,0.095
22535,24892,5,10,8,5,11,11,0.07
16403,24895,6,10,10,6,10,9,0.065
17934,24899,6,12,12,15,8,10,0.095
12303,24901,6,13,6,11,7,8,0.064
7665,24904,6,15,7,14,13,9,0.085
15032,24906,6,15,5,8,6,10,0.09
17089,24912,6,12,15,12,5,14,0.085
15148,24916,7,14,13,12,6,14,0.12
16677,24923,12,13,13,14,11,13,0.38
21460,24925,8,9,15,9,6,13,0.08
4222,24928,11,14,9,11,13,14,0.09
21751,24929,5,15,6,8,13,5,0.073
18681,24932,10,8,13,13,10,7,0.09
33959,24934,11,15,15,11,11,6,0.138
3487,24935,9,13,12,13,11,12,0.14
15561,24941,11,10,12,12,11,5,0.1
494,24946,5,13,6,11,6,11,0.073
47629,24948,5,13,11,8,9,13,0.072
22231,24954,7,15,14,9,12,13,0.065
18110,24955,11,5,5,6,5,9,0.06
13826,24956,12,11,15,5,7,6,0.075
26146,24965,9,10,15,11,5,8,0.069
14099,24973,10,10,11,11,6,9,0.105
13622,24977,11,15,13,6,15,14,0.15
10967,24982,5,5,12,11,8,12,0.08
48240,24983,14,6,11,15,8,10,0.08
25115,24986,10,10,13,14,11,11,0.14
14800,24998,5,8,13,7,5,14,0.085
13164,24999,8,13,7,13,7,5,0.11
3339,25000,14,12,13,5,5,6,0.12
31745,25004,7,14,14,10,14,14,0.12
31778,25005,11,14,8,13,10,15,0.19
28603,25010,5,15,11,8,6,8,0.08
20904,25021,14,8,13,14,6,14,0.072
7168,25030,14,15,7,12,8,5,0.07
22231,25037,7,15,14,9,12,13,0.118
25052,25038,6,13,10,12,15,11,0.16
16341,25041,11,10,10,11,11,11,0.14
25324,25043,12,15,7,6,6,14,0.09
44402,25047,9,9,6,13,13,14,0.085
24021,25050,9,5,14,9,11,15,0.07
24871,25066,6,15,8,9,14,13,0.11
24860,25067,9,11,10,10,5,8,0.07
25115,25068,10,10,13,14,11,11,0.145
2963,25070,15,11,11,15,11,10,0.19
15148,25072,7,14,13,12,6,14,0.124
24860,25078,9,11,10,10,5,8,0.073
8228,25082,10,10,12,13,5,11,0.072
8228,25083,10,10,12,13,5,11,0.09
12230,25084,9,9,8,12,5,9,0.072
29475,25090,12,6,12,15,11,9,0.104
20673,25097,11,15,8,14,12,10,0.1
13040,25106,9,8,15,8,8,8,0.12
22483,25108,7,13,7,12,12,14,0.105
12142,25109,5,8,5,12,6,14,0.072
20943,25115,9,16,8,15,8,8,0.08
21876,25116,8,15,5,14,11,11,0.075
33917,25117,15,15,8,12,10,12,0.25
27330,25119,11,14,15,9,11,13,0.16
28637,25125,10,13,16,9,14,14,0.61
8818,25133,10,6,10,14,7,15,0.073
8818,25134,10,6,10,14,7,15,0.104
27988,25139,8,15,14,8,7,13,0.11
15077,25143,12,16,9,6,8,12,0.07
4336,25146,12,14,11,10,8,15,0.24
13903,25150,11,15,9,12,15,7,0.063
52619,25152,6,6,15,12,7,13,0.102
15163,25159,11,15,9,11,8,5,0.065
15220,25160,5,9,11,7,14,11,0.064
15077,25163,12,16,9,6,8,12,0.124
13903,25165,11,15,9,12,15,7,0.164
36915,25166,11,11,11,11,12,5,0.13
12072,25172,13,15,14,9,9,15,0.09
33838,25173,6,9,9,9,9,10,0.1
33953,25175,11,15,9,12,5,14,0.071
12072,25179,13,15,14,9,9,15,0.204
5063,25185,10,15,5,5,7,8,0.07
22217,25190,14,8,14,13,14,10,0.38
36840,25191,15,6,14,5,7,14,0.144
5063,25196,10,15,5,5,7,8,0.08
3479,25202,5,7,8,14,14,7,0.071
27939,25208,11,6,10,13,12,10,0.14
36449,25212,12,12,6,11,11,5,0.075
12676,25222,7,14,12,5,5,13,0.065
17819,25223,7,13,10,9,8,5,0.085
24233,25229,11,8,8,10,10,11,0.12
10597,25233,10,13,15,13,12,14,0.35
27887,25238,12,12,7,8,11,10,0.1
39531,25246,12,8,11,12,10,10,0.13
39547,25248,15,12,11,8,9,14,0.13
39559,25254,9,11,13,10,11,14,0.13
39566,25260,15,5,13,9,13,5,0.1
39571,25264,12,13,7,8,6,15,0.11
39572,25265,10,11,11,12,8,12,0.12
39574,25267,6,9,12,12,13,12,0.12
468,25276,11,14,7,13,9,9,0.11
28013,25278,15,5,11,10,10,5,0.08
19642,25279,12,10,7,9,6,13,0.11
5052,25282,10,10,9,14,6,8,0.1
22609,25283,5,11,6,9,6,8,0.07
12382,25284,9,12,5,12,8,13,0.1
8018,25285,9,9,13,10,7,12,0.1
14148,25287,14,15,14,8,6,13,0.14
28947,25289,9,10,8,11,12,15,0.13
7256,25291,9,14,15,10,9,10,0.12
28499,25295,6,13,13,12,12,10,0.089
669,25296,12,15,9,7,13,8,0.13
3214,25298,12,12,6,11,6,14,0.11
6662,25300,8,13,8,9,14,12,0.13
12080,25304,10,12,8,8,14,10,0.14
26405,25307,7,13,10,5,14,15,0.13
52611,25311,7,13,10,8,14,12,0.13
18128,25322,14,15,9,11,5,8,0.07
15243,25328,14,14,11,14,7,11,0.065
3497,25355,12,9,6,12,13,5,0.082
11558,25356,11,6,14,14,5,5,0.07
24985,25362,12,9,11,9,8,7,0.071
15127,25364,6,8,14,11,15,8,0.071
16316,25367,11,14,11,15,12,5,0.09
24922,25368,8,8,10,5,14,12,0.07
15798,25373,11,12,7,5,7,10,0.081
15127,25378,6,8,14,11,15,8,0.114
12354,25379,12,9,12,13,12,11,0.15
11558,25380,11,6,14,14,5,5,0.074
4465,25388,16,8,7,14,15,6,0.169
5672,25389,13,13,14,12,15,10,0.25
52623,25391,14,5,11,15,12,15,0.2
28347,25395,10,5,8,6,5,5,0.07
13501,25398,11,7,5,12,6,9,0.07
4430,25399,9,15,13,9,10,11,0.085
7402,25402,6,9,7,14,8,5,0.07
24870,25403,11,15,11,15,13,15,0.5
13076,25418,15,16,9,8,13,16,0.3
3260,25423,8,5,6,7,14,12,0.06
28792,25426,8,9,16,15,15,15,0.4
25115,25435,10,10,13,14,11,11,0.16
12144,25444,9,13,11,13,8,5,0.087
13991,25446,9,8,10,8,9,13,0.09
16341,25450,11,10,10,11,11,11,0.12
26435,25451,7,13,14,6,10,14,0.085
3364,25452,11,7,9,10,10,13,0.09
21971,25460,9,12,6,5,7,11,0.076
29530,25463,14,10,6,14,14,8,0.15
11177,25465,14,10,5,5,11,15,0.36
13025,25474,14,9,11,8,11,13,0.15
17471,25476,11,13,14,9,8,6,0.087
28013,25477,15,5,11,10,10,5,0.073
3379,25481,16,9,15,11,11,11,0.5
26426,25487,6,13,8,12,11,6,0.08
10459,25491,11,14,5,9,5,12,0.08
27651,25497,11,13,14,14,8,10,0.105
52625,25500,13,5,10,7,15,8,0.12
12186,25503,8,13,7,9,7,5,0.065
4139,25516,5,12,14,12,5,9,0.105
426,25525,14,9,7,11,14,9,0.13
10676,25531,14,8,7,12,13,6,0.08
7176,25533,7,14,15,8,7,6,0.07
15243,25534,14,14,11,14,7,11,0.123
4222,25535,11,14,9,11,13,14,0.123
28051,25537,6,12,14,6,10,11,0.08
2569,25539,10,13,5,5,15,13,0.08
8376,25540,11,12,12,5,9,12,0.08
3111,25541,6,12,10,11,14,11,0.08
6938,25542,11,8,11,10,13,7,0.08
18444,25545,14,9,15,6,11,6,0.12
25558,25546,12,16,15,16,7,14,0.079
21627,25549,7,12,11,11,10,8,0.08
3495,25561,9,6,13,6,13,10,0.078
6752,25564,6,15,9,14,13,9,0.084
28603,25565,5,15,11,8,6,8,0.07
17631,25567,8,13,8,10,10,12,0.1
6752,25569,6,15,9,14,13,9,0.1
30113,25571,9,12,11,15,9,12,0.09
10676,25573,14,8,7,12,13,6,0.11
30443,25577,9,13,15,14,6,5,0.08
11723,25592,9,8,8,6,6,10,0.07
15522,25603,6,15,10,14,5,12,0.09
865,25609,6,9,9,12,6,15,0.1
28013,25610,15,5,11,10,10,5,0.074
22048,25622,15,16,13,13,8,15,0.5
15820,25625,8,12,11,10,13,7,0.113
17915,25626,13,11,11,14,16,12,0.34
49514,25629,12,5,5,12,5,11,0.08
20161,25632,14,15,15,12,9,6,0.18
12230,25634,9,9,8,12,5,9,0.072
2439,25641,12,10,8,14,5,12,0.087
15959,25644,6,8,14,9,11,11,0.099
16316,25654,11,14,11,15,12,5,0.094
35584,25657,11,15,8,8,13,15,0.1
35584,25669,11,15,8,8,13,15,0.154
7862,25673,12,15,13,13,13,6,0.15
52630,25676,12,13,6,10,8,9,0.08
443,25689,7,6,12,8,14,12,0.07
22967,25702,10,15,15,14,10,5,0.09
3532,25704,5,8,5,12,8,7,0.065
16451,25706,5,12,7,7,7,11,0.064
3299,25709,15,10,15,8,6,15,0.12
4520,25712,15,5,15,11,10,12,0.07
4520,25713,15,5,15,11,10,12,0.12
21944,25727,6,8,15,5,13,5,0.075
29436,25736,11,13,14,7,10,7,0.085
4520,25746,15,5,15,11,10,12,0.238
16451,25757,5,12,7,7,7,11,0.07
38715,25767,11,12,11,14,7,8,0.09
27651,25779,11,13,14,14,8,10,0.09
33946,25785,5,5,6,6,8,10,0.04
25586,25790,15,14,13,14,8,9,0.079
13459,25792,6,14,11,15,6,13,0.06
52625,25798,13,5,10,7,15,8,0.127
28006,25800,12,12,8,5,6,8,0.08
22864,25801,6,6,15,14,10,15,0.081
7899,25803,6,8,14,14,15,9,0.1
11608,25805,10,12,14,5,12,11,0.086
6911,25807,6,13,13,11,14,14,0.25
12186,25809,8,13,7,9,7,5,0.07
17188,25812,14,11,13,12,7,7,0.01
17948,25820,6,15,9,10,14,5,0.074
38715,25827,11,12,11,14,7,8,0.099
23162,25830,11,14,5,6,10,15,0.09
28605,25836,8,11,15,11,5,10,0.09
52638,25858,13,12,9,13,14,9,0.4
160,25859,13,15,15,15,5,9,0.25
16334,25863,12,13,12,10,6,15,0.06
10122,25867,6,6,14,12,12,6,0.05
25310,25870,12,8,12,15,8,5,0.062
16334,25882,12,13,12,10,6,15,0.11
3092,25886,16,8,11,12,9,12,0.176
38535,25894,8,14,10,5,14,10,0.055
18143,25901,13,12,14,15,13,12,0.42
14176,25909,11,5,8,5,15,7,0.098
5132,25912,12,9,7,5,15,8,0.11
23746,25913,15,10,10,15,8,13,0.16
7619,25924,9,7,8,15,7,13,0.06
25310,25925,12,8,12,15,8,5,0.066
37591,25939,10,11,6,10,7,8,0.072
11705,25942,14,16,12,15,11,14,0.3
31779,25944,6,13,12,5,7,10,0.059
21657,25958,11,9,12,12,13,5,0.07
7370,25959,13,5,14,14,7,15,0.15
44037,25961,12,13,11,9,11,15,0.153
12821,25967,11,8,14,9,7,12,0.085
24988,25981,12,13,8,9,14,12,0.1
6881,25983,11,12,13,11,5,10,0.09
18078,25992,14,8,11,5,7,9,0.08
31779,25999,6,13,12,5,7,10,0.065
29475,26001,12,6,12,15,11,9,0.104
22716,26002,15,8,12,13,12,12,0.22
18042,26005,10,13,6,6,14,7,0.08
18071,26007,14,15,6,7,8,12,0.1
11139,26010,5,15,11,8,10,8,0.065
29475,26011,12,6,12,15,11,9,0.126
22767,26021,14,11,13,11,10,8,0.1
52570,26044,9,9,10,8,6,14,0.1
5403,26049,8,6,10,8,12,6,0.07
29565,26050,10,12,15,12,14,8,0.11
28434,26053,8,13,11,12,6,12,0.065
15619,26057,14,9,11,7,15,8,0.2
370,26063,16,11,16,8,13,9,0.6
18042,26065,10,13,6,6,14,7,0.18
24742,26066,5,9,9,11,6,13,0.065
3301,26071,15,8,5,14,7,8,0.084
7792,26074,8,11,6,14,8,6,0.065
7619,26076,9,7,8,15,7,13,0.073
24385,26081,9,14,9,7,12,13,0.12
3606,26086,10,12,14,12,6,15,0.15
3441,26087,13,13,15,13,12,13,0.5
2613,26100,12,14,11,8,7,12,0.05
28875,26101,10,11,14,9,11,10,0.06
26288,26103,8,5,6,10,15,7,0.06
21275,26104,13,15,15,6,11,13,0.18
13309,26117,15,12,8,12,5,5,0.1
9353,26123,14,8,9,5,7,15,0.099
10030,26125,11,9,8,5,8,6,0.072
20338,26127,14,12,6,5,13,15,0.062
9333,26132,8,12,8,13,14,10,0.106
3495,26137,9,6,13,6,13,10,0.055
6984,26138,10,7,12,7,6,13,0.06
22554,26142,13,9,11,8,14,14,0.3
11541,26143,5,13,8,9,11,9,0.08
17484,26151,13,13,6,14,6,6,0.09
38535,26157,8,14,10,5,14,10,0.07
7792,26172,8,11,6,14,8,6,0.06
14195,26183,9,13,15,10,13,6,0.055
12335,26190,13,12,15,8,13,11,0.212
16425,26194,13,9,6,14,7,15,0.15
11705,26218,14,16,12,15,11,14,0.44
28153,26219,11,15,15,13,12,12,0.25
17740,26223,14,9,12,5,9,13,0.1
25556,26225,6,10,12,5,8,6,0.055
36128,26227,5,15,10,11,8,15,0.08
7903,26242,12,15,14,5,8,15,0.1
14084,26244,7,12,11,9,13,15,0.06
23005,26245,6,15,15,9,13,14,0.18
7008,26246,6,5,8,12,10,8,0.06
15207,26250,6,6,12,15,11,11,0.1
43785,26262,5,15,8,8,14,7,0.094
10033,26270,8,13,8,6,8,9,0.08
6755,26280,8,12,9,11,12,10,0.08
21451,26287,12,15,11,8,13,15,0.22
44013,26300,9,13,5,11,7,5,0.07
6894,26306,6,15,9,14,13,7,0.09
27885,26315,5,15,13,9,13,15,0.1
23156,26318,9,5,7,7,13,12,0.07
8662,26326,13,7,13,5,8,14,0.115
15029,26327,13,7,11,8,14,8,0.12
33850,26337,15,15,13,13,7,7,0.1
34670,26342,8,13,13,15,13,7,0.11
11320,26350,10,12,9,5,11,8,0.075
140,26354,15,16,16,11,8,12,1.0
140,26355,15,16,16,11,8,12,0.95
48108,26364,5,8,11,10,11,8,0.06
48053,26366,7,12,10,14,6,11,0.06
7008,26368,6,5,8,12,10,8,0.063
2112,26372,13,14,15,15,7,11,0.22
25063,26375,8,7,10,8,13,7,0.08
21224,26378,9,13,5,9,5,8,0.045
9680,26380,15,5,12,11,13,5,0.12
32,26388,8,15,8,8,13,8,1.06
27978,26394,11,14,6,12,5,10,0.049
44382,26396,11,10,9,9,8,8,0.048
32630,26398,12,5,14,9,14,10,0.109
35671,26407,15,8,14,15,11,12,0.07
52646,26408,15,13,10,9,15,15,0.85
24920,26417,5,7,5,8,11,9,0.09
39581,26422,13,11,14,12,7,15,0.24
8363,26423,15,9,6,6,8,8,0.12
33921,26425,12,9,6,11,13,14,0.11
18809,26429,6,8,10,9,14,15,0.11
38185,26439,13,15,8,8,10,9,0.12
18186,26440,7,11,14,6,6,11,0.095
11139,26459,5,15,11,8,10,8,0.05
28133,26460,5,7,9,13,5,7,0.06
9658,26468,5,15,12,14,13,8,0.07
28283,26469,10,15,13,6,11,14,0.08
28338,26476,15,8,8,8,5,7,0.062
16780,26486,11,9,13,6,8,12,0.055
3479,26488,5,7,8,14,14,7,0.059
648,26489,11,12,15,13,10,10,0.117
37013,26490,6,10,15,12,15,14,0.1
24529,26503,9,12,14,9,5,8,0.05
18703,26509,12,13,10,13,8,11,0.073
52639,26525,15,8,11,7,14,10,0.16
17633,26530,8,14,6,9,10,5,0.06
12462,26541,8,13,6,12,7,14,0.059
49831,26544,14,15,5,11,14,10,0.14
21451,26545,12,15,11,8,13,15,0.2
17633,26551,8,14,6,9,10,5,0.05
17878,26563,5,15,12,12,14,15,0.07
2887,26571,15,13,9,10,12,9,0.07
13947,26573,14,6,7,9,13,14,0.15
28395,26585,7,5,9,8,14,7,0.074
17839,26591,5,12,10,7,14,7,0.07
9452,26599,11,14,6,11,7,13,0.06
52489,26611,8,15,9,6,8,11,0.08
17007,26630,15,12,14,9,12,14,0.178
10676,26635,14,8,7,12,13,6,0.088
16716,26659,15,14,8,10,6,7,0.061
26801,26663,8,14,8,7,15,7,0.065
18809,26673,6,8,10,9,14,15,0.07
6887,26674,6,12,15,8,15,9,0.069
28728,26675,12,12,15,14,10,15,0.19
52642,26678,15,8,14,12,6,11,0.1
52654,26683,12,15,11,14,12,9,0.24
23005,26691,6,15,15,9,13,14,0.069
28882,26695,5,8,5,11,9,5,0.058
17471,26705,11,13,14,9,8,6,0.062
28836,26706,6,13,9,11,5,5,0.017
6927,26724,15,12,6,8,15,11,0.3
28836,26725,6,13,9,11,5,5,0.048
6924,26726,11,10,11,14,11,15,0.2
47844,26733,14,11,10,7,10,6,0.06
28836,26735,6,13,9,11,5,5,0.05
27491,26740,11,5,6,8,6,13,0.04
27491,26742,11,5,6,8,6,13,0.062
25391,26751,13,15,11,15,10,9,0.15
52524,26752,7,15,10,10,11,13,0.09
29518,26753,7,15,11,10,10,10,0.09
14390,26757,14,8,12,9,5,10,0.06
44887,26759,12,10,10,12,15,11,0.16
17776,26766,8,13,15,13,11,8,0.096
20198,26775,10,10,14,7,13,15,0.12
36128,26778,5,15,10,11,8,15,0.085
29457,26790,11,13,14,5,7,11,0.073
28112,26797,13,7,8,9,7,5,0.06
17320,26798,6,6,12,14,6,14,0.045
52565,26806,10,11,15,12,8,9,0.087
13641,26814,10,15,10,5,7,10,0.06
34509,26822,10,15,9,9,11,13,0.105
25655,26823,7,16,12,15,14,12,0.34
13492,26824,6,8,6,5,11,15,0.06
28877,26840,12,8,14,13,10,15,0.2
28792,26849,8,9,16,15,15,15,0.5
22487,26853,15,6,10,10,5,7,0.06
28651,26858,11,13,11,12,13,7,0.15
